x,y,group
-0.358907834,0.0380313781,0
0.5779794614,0.4642952858,0
-0.562692996,-0.131203385,0
-0.603652974,2.7233066155,1
2.9928971547,-0.994424273,1
-3.394824273,-1.697302844,1
0.9815710572,-0.080764014,0
1.5855700814,-2.917239405,1
-2.002680087,3.2472089376,1
-2.721391673,0.5728393394,1
1.4375143836,-3.069941186,1
-0.585277065,-0.804747104,0
0.7555779614,-0.151455439,0
0.3811932019,1.0013930027,0
0.5863570821,-0.473348772,0
-3.435777911,1.2905966528,1
3.4189062098,-1.406220865,1
0.2371667548,-0.68552298,0
-2.990253776,-1.565657137,1
3.3398632008,0.1869694484,1
0.4950064755,0.2006522702,0
2.0482605022,1.4923902037,1
-2.480623318,-2.404521908,1
3.2465552609,-0.632663205,1
0.567676023,-3.157250395,1
1.3555233119,2.6315624393,1
-2.56170342,-1.810315064,1
1.80173297,-3.24421835,1
0.423110703,-1.062395792,0
0.9824583099,0.1522991426,0
-0.357694326,0.176415978,0
1.6392894865,2.6674404059,1
0.9413361303,0.259985437,0
0.0851377579,0.0452656687,0
-1.045047699,0.5138120207,0
-0.429078702,0.5300973015,0
-0.783975109,3.7504436619,1
2.1850331311,-2.191022035,1
0.0391922476,-0.046176974,0
0.5670474164,0.307293311,0
-0.463762063,-3.321278724,1
1.0951240703,-0.084053304,0
3.1897115306,2.142575326,1
0.799008226,-0.662496476,0
3.5658205384,1.2706504376,1
0.4735545474,-0.204108647,0
0.924566075,-2.30999563,1
0.4708469886,-2.838324486,1
1.0190476385,0.2209599453,0
1.6309672353,3.1533141042,1
-0.013610219,0.0067662989,0
0.3445850523,-3.773045622,1
-0.020507405,-0.034626413,0
-0.087018083,-3.241088858,1
-2.591659531,-1.735475811,1
1.6606855182,2.0021699045,1
3.6125312587,0.1434156445,1
1.4125347756,-3.028365192,1
2.1059932304,-1.481269488,1
-0.840570536,-0.836132365,0
-2.800669515,0.1847468544,1
-2.419347362,-2.466665793,1
-1.13350438,0.4533095254,0
0.0779948646,0.0967078419,0
-3.686616495,-1.06537767,1
2.0158415562,1.4610717146,1
0.3025172902,-0.894266877,0
0.027826328,0.172301521,0
0.8863451637,0.4027175993,0
0.7342796027,-2.652767973,1
0.0651948751,0.5767590849,0
0.5135152347,2.8136371032,1
-1.317044352,3.0033457592,1
0.4913556398,0.6996948664,0
-3.187103881,-1.138106919,1
-0.034562761,-0.518803987,0
2.4981326845,-0.989447683,1
-0.433959993,3.2077635342,1
-0.439861775,1.0128828841,0
-1.72227905,-3.180334503,1
-0.558693522,0.0232863546,0
0.882692848,-2.890412493,1
1.0118694723,0.1047554428,0
-0.011011969,0.001999042,0
0.2401249014,-1.041407136,0
-1.391211178,-3.032164,1
-2.209701367,2.9404540304,1
-1.22969092,2.5776734211,1
1.3451040434,2.3124268857,1
-1.180458362,-0.053317835,0
0.7310035532,0.1889609943,0
-2.395825315,0.8326015946,1
-1.653679981,-3.20418775,1
0.2592898229,0.8879600594,0
-2.558614031,0.4794024896,1
-2.694358345,0.7293839831,1
-1.833846684,-3.234664489,1
0.1208146797,-0.148224014,0
-3.209193994,1.868399213,1
-2.728887874,2.2569186137,1
2.5606401261,1.7699994527,1
0.144650683,0.4838378236,0
-0.050539976,0.7156253531,0
-0.099130475,-0.059868879,0
-0.145606929,0.1805978846,0
3.091566849,0.8323909273,1
1.4992663358,-2.645100453,1
-1.260238559,3.5062805551,1
-0.687949013,0.5747118296,0
0.0171855377,2.8174677975,1
2.8473241174,1.5584664535,1
0.5001543195,-0.05861159,0
-0.28980257,-0.031870965,0
1.3458713486,-2.391349841,1
0.2170693819,-2.49045679,1
2.8754386143,0.4681335988,1
-2.511360119,1.5538258901,1
0.1875879063,0.3901375971,0
-0.209567633,-0.285751177,0
-0.618197437,0.9022003758,0
-0.549559166,0.1535241913,0
0.1835431756,1.0743740549,0
-0.82929648,-0.670021156,0
-2.923687493,0.6831791053,1
0.0817737345,0.1412493173,0
-0.622957841,3.3456756959,1
3.0301378221,-1.744291792,1
0.2732508101,-0.985130117,0
-0.282191887,-2.658979183,1
-2.371008094,1.0281583231,1
-3.316233914,-1.312535132,1
-0.530113032,0.4751139056,0
2.87336528,0.7335755436,1
-2.6159473,-0.509751752,1
-0.59089466,2.9137725349,1
0.1505872663,-0.203739263,0
-0.171742457,2.8094636427,1
-3.036550669,-2.455873808,1
0.5188469318,-0.929359082,0
0.9277285211,-0.146715658,0
3.3251994377,-0.701925311,1
-0.059583457,-0.113809579,0
-0.878075324,-2.642139104,1
-2.269434609,-1.032671499,1
-3.027715851,-0.503475162,1
-0.315283087,-0.302408093,0
0.9380851499,3.0704871343,1
-1.837961089,-2.282611606,1
-0.044208663,0.0032247095,0
-0.373414703,3.8814597683,1
-0.883203612,-0.743253899,0
-0.704918904,2.4183631929,1
1.3175004446,2.688054762,1
-2.71541669,2.2943984557,1
-1.16264639,2.8358675952,1
0.8989742301,0.624006077,0
-0.140730024,0.0946568988,0
0.9051128068,0.6313928822,0
0.1549029947,0.5729942624,0
0.0073864893,-0.011668161,0
0.7427377888,0.969544043,0
0.3118742444,1.040210243,0
2.5752189678,1.9977049372,1
-0.060631642,-0.631051538,0
0.0509272683,-0.087868862,0
2.5791193762,2.8364380357,1
-2.726161985,0.5948902836,1
0.0881444749,0.0014100963,0
-1.651400743,-2.196109176,1
-0.240908761,0.0789509155,0
0.4417586428,-0.105615862,0
-2.728084432,-1.315791017,1
0.2581257452,-0.394692728,0
0.2733086599,-2.977280997,1
0.0303822196,0.4125828565,0
-1.698000914,2.3345709134,1
-0.038144324,0.2485966285,0
-0.196312214,-0.330279511,0
-3.142482041,0.2429753258,1
0.8469711185,0.6667367132,0
-0.829136072,-3.324404904,1
-1.449489095,2.6741805419,1
0.0124879549,-0.326388329,0
-0.577841415,0.0906149481,0
-0.14026966,0.5051416238,0
0.9450474832,-0.234980914,0
-1.717024109,-2.3819206,1
-2.003018993,1.4893515829,1
3.1443333683,2.2349821418,1
-1.840410767,1.8010595363,1
-1.101046526,0.3326526287,0
2.3723332824,-2.807169725,1
0.8687817309,0.4230539228,0
3.4913625765,1.7638789992,1
0.2129118228,0.1717023979,0
-0.630253033,2.9510450059,1
3.0189999495,0.6842503361,1
0.6304446472,-3.86106316,1
-0.899245051,-0.711602348,0
0.0320196559,0.8046590795,0
2.7283667464,0.970354736,1
-0.401491251,0.0714566173,0
3.6236908654,-0.107265574,1
2.295235851,-2.622227166,1
-0.495849267,-0.17236679,0
-0.004129911,2.7513881298,1
-2.461158078,-2.814750682,1
-1.983664083,2.2588118184,1
-0.489866783,0.1255921342,0
1.3712365367,-2.133044298,1
0.4335181946,0.1020704947,0
-0.935726881,0.1142163671,0
1.3960606007,3.5194510107,1
-0.012092337,0.0519348677,0
0.2742339218,0.0489078496,0
-2.853459655,-2.551239363,1
3.1659052791,0.4844946416,1
3.0606157634,1.7536640239,1
0.5164576881,0.3463649024,0
-1.980576016,-2.952387959,1
0.2643130969,-1.178303486,0
0.20576719,0.4027615283,0
0.0449961658,0.8323763452,0
-2.00171808,2.76084869,1
0.0475425358,-0.053158813,0
2.4091453377,-0.804661777,1
-2.485984703,-2.138368368,1
-0.61711386,0.7496255197,0
0.3242246436,-3.19025924,1
-0.515663709,0.8607368599,0
-0.511478761,0.2128740593,0
0.6921482956,0.8798237725,0
3.2458044024,1.4055912276,1
-1.332700115,-3.335446578,1
-2.491279552,-2.466595456,1
-0.963168587,-0.691218461,0
-0.723295737,-0.092662172,0
0.74072676,-0.036290491,0
-0.435371466,-3.760329461,1
2.7269760497,-0.84903893,1
-1.349032274,-2.603748546,1
0.3066112608,0.837720731,0
-2.486158917,-2.318045752,1
0.1524817028,1.0221315116,0
0.7708284804,-2.440211587,1
1.0362832191,2.9313261691,1
1.5709162877,2.5560300757,1
-3.506650698,-0.31026183,1
-0.144252474,-0.524168222,0
-0.796844186,2.939953255,1
-0.826563735,-3.379823506,1
-1.997131341,-2.398828112,1
-1.752561981,-2.538219256,1
-2.03744027,-1.724804474,1
2.2369173693,1.3553178068,1
-3.192592525,-2.037164171,1
-0.104410128,-1.041893022,0
0.4613083789,-0.4479798,0
1.1606380033,-2.931834521,1
-0.176175809,0.0979314963,0
0.7111634046,0.6345725463,0
0.2371724891,-0.131308752,0
-0.029736804,0.2520508517,0
2.5927709885,1.7023880293,1
1.8035522419,2.5088733735,1
0.5029434853,-0.369643505,0
-1.785524924,2.8789948623,1
0.6641767589,-0.547424701,0
-0.346973159,0.2400529998,0
1.0762234312,2.2501007672,1
-1.875869287,-3.260350637,1
-2.553406268,-0.63383478,1
0.1774328334,3.4420337921,1
-0.196490091,0.8203226051,0
0.0240883148,1.1736141742,0
-2.613592989,2.2801227669,1
-0.08873739,-0.082345833,0
0.5069273375,-1.069876641,0
0.0330669261,-0.005033185,0
2.5946334949,-1.230046583,1
0.4615340499,3.1458861749,1
3.344485607,-0.060850102,1
0.0002897841,-0.002024412,0
-0.02981354,0.0329652741,0
2.3016799225,1.5908814664,1
2.4946982317,-0.696670358,1
-0.06637298,0.9364410484,0
-0.900588074,0.6290369989,0
-0.280269719,3.4842582581,1
0.6395526979,-0.103738018,0
-2.311845587,-1.936467911,1
-0.110551456,0.1624552391,0
-0.407598463,0.2555689657,0
0.3548067829,0.5645377863,0
-0.786974608,0.1749526797,0
2.4756793577,1.9852462544,1
-0.301730449,-0.983849468,0
0.01071844,0.0394721667,0
-0.08120184,0.0850965926,0
-1.275384519,-2.941588324,1
-3.695776628,-0.228672859,1
-2.526318638,-1.679865244,1
0.5767013555,0.6956962124,0
-1.596173728,2.5141553809,1
1.6296015003,-2.791504486,1
3.3677295467,1.8498643819,1
-0.255270037,0.2731227834,0
2.3282294847,1.1066267931,1
-1.898841597,2.9042143571,1
-0.644932963,-0.876298816,0
2.0871383093,-2.316238856,1
-0.872045947,0.277988111,0
-0.138276101,3.3622147233,1
-0.012024756,-0.057231061,0
-2.988550531,1.1996729256,1
0.0198765644,0.1692717398,0
2.9778852265,-2.286491947,1
1.0013820158,2.9798867535,1
-0.540030029,-0.437263893,0
-0.391671793,0.6002653839,0
-0.703161232,-0.270394663,0
0.548155995,0.7308396217,0
1.735751815,-1.77318239,1
-0.987456125,2.6840064941,1
-1.101613302,-2.56007697,1
0.1407828324,-0.055169657,0
3.142214936,-0.412933506,1
3.1479279975,1.6709789101,1
-2.18320338,2.7052687724,1
1.1520866339,0.4014317196,0
1.2076514324,-3.626739701,1
0.1733799447,-0.495360851,0
0.1023399427,-0.054088957,0
-0.543934076,2.6511083967,1
-0.272192966,-0.051093449,0
0.2616994836,-0.032182899,0
-0.63755968,-0.77000185,0
-3.489464748,-1.06883142,1
-1.174850261,2.8578505268,1
-0.893770263,0.562053043,0
-2.718304767,0.5898787099,1
-0.090189193,0.6749890275,0
0.2322630821,2.7209919053,1
-2.3211962,-2.571910134,1
-2.237919126,-1.548949592,1
-1.214778026,2.9875396345,1
0.0953763743,-0.038836149,0
-3.183592381,0.5478735235,1
-2.996823561,-1.550276732,1
-3.115936331,-1.662604105,1
-0.178666886,-0.343038938,0
-0.627279466,0.8147449463,0
1.1322515073,-2.578904472,1
0.2197650698,-1.041402334,0
-2.45934528,1.8299675194,1
-2.398826906,2.2859919822,1
0.2779812869,-0.948978559,0
-0.697388965,-0.363315243,0
-3.118227509,-1.558479098,1
-0.370190094,-0.245564149,0
0.6542438768,-3.020899961,1
0.0522427493,0.0064878167,0
-2.872101466,0.0595931744,1
-0.742594858,-0.923274027,0
-0.72096002,-3.447415289,1
0.1593579837,-0.018822453,0
0.2957587883,-0.044524359,0
-3.127879354,-1.870005124,1
-0.598187987,-0.513683349,0
-1.761418523,1.7836763583,1
0.0436442103,0.2432348848,0
-0.302799114,0.4215737028,0
0.5679320627,2.8858995216,1
-0.608023945,0.2436904927,0
-0.609827882,3.6819860056,1
-0.040349354,-0.330054689,0
-1.886920049,-3.155304305,1
2.8588573456,2.3520653485,1
1.5098026017,2.4874638133,1
-0.023159551,0.1380875919,0
-1.569015025,-3.170680776,1
-0.103179542,-0.226725048,0
-2.114278609,1.287522409,1
0.0981624957,0.635777783,0
-1.045408147,-2.344267921,1
2.4082168917,1.6503099419,1
-0.199752171,-2.735775693,1
0.3731339422,0.3932706263,0
0.1348808704,3.2892436168,1
-2.173939932,-3.246289114,1
0.1103788058,-0.069638999,0
-1.061056812,2.7360535949,1
-0.513413753,-1.11046895,0
1.5345459868,2.9780486129,1
-0.341345278,0.3857260894,0
2.991868468,2.3793337342,1
-2.883032944,-0.775342721,1
2.7255159306,-1.967134977,1
-2.133441352,-2.271417121,1
0.5381423757,-3.150615197,1
-0.01815679,0.211262072,0
-2.552484125,0.2057135761,1
0.4394101673,-3.065696176,1
2.2775296557,1.9406071637,1
-2.110360326,2.7650743566,1
3.6270394277,-0.61524098,1
0.0140289894,0.0792930219,0
-3.47748805,-0.031998313,1
-3.66346793,0.5718917733,1
2.4426631694,-0.887950895,1
0.164066684,0.385918321,0
0.2589025725,-0.433158063,0
-3.335197258,0.4666651035,1
-2.495139561,-2.827562323,1
-0.000246501,-0.801354505,0
-2.881042201,-0.479461519,1
-2.014544505,-2.271423237,1
0.3908386627,-0.143416408,0
-0.207500434,0.8146313383,0
-0.04217652,-0.628097729,0
1.3598550828,2.100775043,1
-1.844669163,2.4833597794,1
0.2937545553,1.1163326843,0
-0.026461601,0.014908409,0
-0.121372569,-2.567390677,1
0.0119065008,0.8673127878,0
-1.573827838,3.2283796891,1
-0.639802554,-0.3700645,0
-2.258104478,1.4751814903,1
0.1742331372,-0.138832168,0
-0.242336543,2.8760928885,1
0.18324486,-0.696755902,0
-0.630885393,-0.267471718,0
-2.578235955,1.1539353788,1
-0.015682049,-0.017703836,0
2.5571714393,1.4928272059,1
1.7678743513,-3.142905443,1
-0.080589705,0.5241561995,0
-0.584952097,-0.285581862,0
-0.003546342,-0.017165677,0
-0.119145643,-0.920885572,0
-1.605787658,-2.222876665,1
-3.830593697,0.2544424888,1
-2.040138608,2.3510827636,1
1.4686550506,-2.505158626,1
0.0669782307,0.0923129196,0
0.1577385323,0.1962089619,0
-2.655779335,1.8501363344,1
2.7575072282,-1.943370222,1
0.1997751136,-0.11884994,0
1.0573981681,-3.410394727,1
-1.402719961,2.9284010707,1
1.4373684354,-2.884171901,1
-0.764042478,-0.758060677,0
-0.124994556,-2.934637479,1
-1.029064446,3.3464432136,1
2.2700228447,-3.162534939,1
0.0388573013,0.4097269735,0
2.5720223361,1.3626112563,1
-0.301634282,3.4136938521,1
3.1167972153,0.297275378,1
-0.03358027,0.0285995549,0
-0.349019189,-0.4376194,0
-0.524945138,0.4798869943,0
-0.230694637,-0.305790381,0
3.3476110087,-0.31743079,1
1.0700334456,-0.433939979,0
-0.287344725,-0.15211789,0
2.2183549793,1.350317674,1
-0.272308738,-0.26491182,0
-0.127620105,-0.498744454,0
0.4760114698,0.5547744665,0
0.6023917953,0.2438391439,0
2.3880946934,-1.736500324,1
-0.005216478,-0.458737401,0
0.45196009,3.8478070687,1
-0.111808758,0.1293294396,0
-0.42306019,1.1325290384,0
-1.309374219,-2.982796904,1
-0.963080274,0.6481152018,0
-0.158353047,0.151877865,0
-1.522104729,-3.333678165,1
0.9101116397,-2.780660196,1
0.5266060364,-0.527349444,0
-0.941908272,0.1921118316,0
3.6727878871,0.017609764,1
-0.021611894,-1.192874716,0
-0.428908105,0.3536671574,0
0.7209455559,0.1491799551,0
0.1703165149,-3.070190015,1
0.3132564529,0.9062199131,0
-0.237380043,-0.244465599,0
-0.361132051,1.0473055096,0
-1.964194873,-3.071879787,1
2.3942624272,-0.878698772,1
-0.590208584,-0.691880641,0
-0.319858399,0.6815655923,0
-0.556501724,0.2912743359,0
0.669540582,-2.401964537,1
3.5205928015,-0.770867625,1
-0.060269924,0.065492059,0
-0.578483055,-0.916671166,0
-2.322351973,1.9997171643,1
-0.589921357,0.0168944586,0
-2.936743039,1.8191141143,1
-1.422346614,-2.236135372,1
-2.57204354,1.0648886817,1
3.6935377064,-0.350439636,1
1.4916236208,-3.08666244,1
0.0673687239,0.0139745365,0
0.8397193488,-2.905764551,1
1.0284484235,-0.193111064,0
2.710907316,-1.186531729,1
-0.452312676,-3.266840607,1
-1.137330873,-3.614971729,1
0.3578651893,0.0272339191,0
0.335731732,3.4098215677,1
-3.859116388,-0.042004126,1
0.4402430382,0.5196281957,0
-0.794452915,-2.693074181,1
0.7388100094,0.7499930842,0
0.2556378079,1.0424727893,0
-0.63955394,0.3988631956,0
2.4123322158,-0.858266354,1
-2.308198577,-1.776705418,1
0.1164296316,3.2690485566,1
-0.503413054,-0.759925747,0
-3.452786972,1.2603681358,1
0.2859735751,-0.409010992,0
-2.00575305,1.7719734348,1
-0.016319456,0.0335664318,0
0.6919955793,0.4394270251,0
-0.040479555,0.0247698838,0
0.1618826165,0.0059311624,0
0.4313969512,0.8636268113,0
0.639273981,0.3129458821,0
-1.665484967,-2.707593173,1
2.6938035417,0.1688850735,1
3.4921147606,-1.002849887,1
-3.057191798,2.201618291,1
-0.371417624,0.2183174925,0
-0.311555747,0.531271928,0
1.5807091036,-2.044783322,1
-1.077751929,-3.46947417,1
-1.873660159,2.1481873518,1
-0.118982508,-0.347343121,0
-0.85179737,-2.736905827,1
1.1477475614,3.0106521416,1
1.0944194867,-0.297541,0
0.7521680875,-0.133476448,0
-0.523688297,0.2124974848,0
-0.018161415,0.0604064428,0
0.0106538101,0.0198859508,0
-1.978232978,2.787411581,1
-0.785364079,0.3176267739,0
-0.309266843,-0.434355562,0
3.1546360774,2.223729474,1
-0.209793607,-1.185567693,0
-1.948400087,-1.955765905,1
0.0385086329,0.6818498551,0
0.5826920265,0.9348900922,0
0.2105173697,-0.620342158,0
0.1401899475,-0.107536113,0
3.7206816771,0.9503084969,1
-3.04287091,-0.451951705,1
-1.091000512,0.3196530444,0
-2.978103391,-1.125025064,1
0.3582940665,-0.062269162,0
-0.048461012,-0.462487376,0
0.7104683696,2.9831498721,1
0.1053621255,-2.558266145,1
0.8542337442,-0.739000364,0
-3.290630095,-1.591187281,1
-3.212603087,0.8580518649,1
0.4257374037,1.0177591528,0
-0.047749602,0.3042863254,0
0.561218935,-3.612553527,1
-2.999665396,-2.519986103,1
0.3481306657,-3.488934902,1
-1.773421694,1.7550527285,1
-2.356927765,-2.133418784,1
-0.635048899,0.5201652503,0
-0.667250946,0.0108628496,0
0.2632014687,-2.944299206,1
-3.117745076,0.0156028881,1
-1.145507956,-0.381495751,0
-2.746502876,1.3167024889,1
-1.654674501,-2.058754285,1
-0.093816724,-0.912860383,0
1.5499629466,-3.57101347,1
-2.943032801,0.7147805044,1
0.4305703797,-0.002788189,0
1.1700199791,0.0009487898,0
1.9883947258,1.5296909049,1
-2.708723984,1.3172985293,1
0.5665448655,0.3463478717,0
2.29833532,2.4493064347,1
-0.901502043,-0.396010165,0
-3.499543289,0.9399189701,1
-3.431969531,-0.48464708,1
2.1847003761,2.312754906,1
-0.381436184,0.3135421582,0
0.0979159691,-0.448313973,0
0.2068679505,-0.137336519,0
-2.470361875,2.6241013248,1
-2.607020465,-2.241690329,1
0.0042137841,-0.205954771,0
-0.62423681,-0.74120183,0
3.0450978905,2.2878714872,1
-2.610531664,-1.640586673,1
0.1762152036,-2.69447504,1
0.6143545019,-0.068022929,0
1.1360318002,0.1500911497,0
2.671238765,-2.508363014,1
-0.328891325,1.0200816376,0
-0.71177786,3.0797756602,1
-0.866892414,-0.406157898,0
2.9144279543,0.6320930853,1
-1.228924471,-2.382161162,1
0.3218516597,3.4377819087,1
0.7311482578,-0.450650871,0
-0.487207304,-0.26259857,0
0.0711413148,-0.294113471,0
-3.595254817,-1.250690734,1
0.9825272187,0.0681123335,0
-1.728451283,-2.621903363,1
3.8531044053,0.3359575455,1
-0.100846335,-0.353458362,0
0.9043130799,-0.03574016,0
2.8832902045,-2.210391395,1
-0.013149365,-0.01627143,0
-0.173296327,0.4143598731,0
-0.247371669,-0.231516748,0
3.7900694243,0.3238512359,1
1.8636546984,2.4325860585,1
-0.100662303,0.1612939597,0
0.0364841492,-0.904427823,0
-0.992341949,3.3652969312,1
2.2487553946,-1.195061201,1
-0.142185588,-0.490127217,0
0.4669273286,-2.502356746,1
0.6906166216,0.598696705,0
-1.572871107,2.4675108691,1
2.3378104577,1.1176283958,1
0.0827243047,-0.023182934,0
-0.389063829,0.8807993385,0
2.8075087776,-0.073527751,1
0.149897579,-0.394066601,0
-0.844253303,0.1432568367,0
-3.255446534,0.0295125208,1
1.71496236,3.173243526,1
0.6641158871,-2.953648578,1
-0.731301215,0.1686764224,0
-0.066895905,-0.731329878,0
0.056630788,-0.170847482,0
2.1971624836,-1.213156452,1
0.0815162488,-0.444464924,0
-0.217821317,-0.808903751,0
0.0652336967,0.3389680266,0
-0.731328669,-0.481371143,0
-1.389785861,3.4517667926,1
0.0651254946,0.3641023815,0
-2.115924096,-2.231410245,1
-1.128872499,0.1629521273,0
3.2137280078,0.9579218633,1
0.1589057046,-0.787700817,0
-1.720417572,2.6310668919,1
-0.019754637,0.0621567946,0
-0.323325129,-0.278688981,0
0.1719439534,0.6666225342,0
-0.025440867,1.038397675,0
2.8545327356,-0.896941833,1
-0.645278399,-2.595688715,1
1.0276155658,-3.090376726,1
2.7628439429,-1.306292051,1
0.9528193069,0.2404871989,0
-0.422311521,0.1019034701,0
0.0909795187,-1.089783223,0
-2.926255372,0.8689155631,1
-3.024987682,-0.252222628,1
3.4095055478,-0.972991747,1
2.3578724657,1.3668192267,1
0.7065684009,-0.501017903,0
-0.034763874,-0.027177708,0
3.2006180279,1.9128578328,1
2.540334613,-1.080801546,1
